File Index,Similarity
1,94.11764705882352
2,88.23529411764706
3,35.294117647058826
4,70.58823529411765
5,70.58823529411765
6,70.58823529411765
7,70.58823529411765
8,70.58823529411765
9,70.58823529411765
10,70.58823529411765
11,70.58823529411765
12,70.58823529411765
13,70.58823529411765
14,35.294117647058826
15,70.58823529411765
16,70.58823529411765
17,70.58823529411765
18,70.58823529411765
19,70.58823529411765
20,70.58823529411765
21,70.58823529411765
22,70.58823529411765
23,70.58823529411765
24,70.58823529411765
25,35.294117647058826
26,70.58823529411765
27,70.58823529411765
28,70.58823529411765
29,70.58823529411765
30,70.58823529411765
31,70.58823529411765
32,70.58823529411765
33,70.58823529411765
34,70.58823529411765
35,70.58823529411765
36,35.294117647058826
37,70.58823529411765
38,70.58823529411765
39,70.58823529411765
40,70.58823529411765
41,70.58823529411765
42,70.58823529411765
43,70.58823529411765
44,70.58823529411765
45,70.58823529411765
46,70.58823529411765
47,35.294117647058826
48,70.58823529411765
49,70.58823529411765
50,70.58823529411765
51,70.58823529411765
52,70.58823529411765
53,70.58823529411765
54,70.58823529411765
55,70.58823529411765
56,70.58823529411765
57,70.58823529411765
58,35.294117647058826
59,70.58823529411765
60,70.58823529411765
61,70.58823529411765
62,70.58823529411765
63,70.58823529411765
64,70.58823529411765
65,70.58823529411765
66,70.58823529411765
67,70.58823529411765
68,70.58823529411765
69,35.294117647058826
70,70.58823529411765
71,70.58823529411765
72,70.58823529411765
73,70.58823529411765
74,70.58823529411765
75,70.58823529411765
76,70.58823529411765
77,70.58823529411765
78,70.58823529411765
79,70.58823529411765
80,35.294117647058826
81,70.58823529411765
82,70.58823529411765
83,76.47058823529412
84,76.47058823529412
85,76.47058823529412
86,82.35294117647058
87,82.35294117647058
88,82.35294117647058
89,82.35294117647058
90,82.35294117647058
91,35.294117647058826
92,82.35294117647058
93,82.35294117647058
94,82.35294117647058
95,82.35294117647058
96,82.35294117647058
97,82.35294117647058
98,82.35294117647058
99,82.35294117647058
100,82.35294117647058
101,82.35294117647058
102,35.294117647058826
103,82.35294117647058
104,82.35294117647058
105,82.35294117647058
106,82.35294117647058
107,82.35294117647058
108,82.35294117647058
109,82.35294117647058
110,82.35294117647058
111,82.35294117647058
112,82.35294117647058
113,88.23529411764706
114,35.294117647058826
115,82.35294117647058
116,82.35294117647058
117,82.35294117647058
118,82.35294117647058
119,82.35294117647058
120,82.35294117647058
121,82.35294117647058
122,82.35294117647058
123,82.35294117647058
124,82.35294117647058
125,35.294117647058826
126,88.23529411764706
127,88.23529411764706
128,88.23529411764706
129,88.23529411764706
130,88.23529411764706
131,88.23529411764706
132,88.23529411764706
133,88.23529411764706
134,88.23529411764706
135,88.23529411764706
136,35.294117647058826
137,88.23529411764706
138,88.23529411764706
139,88.23529411764706
140,88.23529411764706
141,88.23529411764706
142,94.11764705882352
143,94.11764705882352
144,94.11764705882352
145,94.11764705882352
146,94.11764705882352
147,35.294117647058826
148,94.11764705882352
149,94.11764705882352
150,94.11764705882352
151,94.11764705882352
152,94.11764705882352
153,94.11764705882352
154,94.11764705882352
155,94.11764705882352
156,94.11764705882352
157,94.11764705882352
158,35.294117647058826
159,94.11764705882352
160,94.11764705882352
161,94.11764705882352
162,88.23529411764706
163,88.23529411764706
164,88.23529411764706
165,88.23529411764706
166,88.23529411764706
167,88.23529411764706
168,88.23529411764706
169,35.294117647058826
170,88.23529411764706
171,88.23529411764706
172,88.23529411764706
173,88.23529411764706
174,88.23529411764706
175,88.23529411764706
176,88.23529411764706
177,88.23529411764706
178,88.23529411764706
179,88.23529411764706
180,35.294117647058826
181,88.23529411764706
182,88.23529411764706
183,88.23529411764706
184,88.23529411764706
185,88.23529411764706
186,88.23529411764706
187,88.23529411764706
188,88.23529411764706
189,88.23529411764706
190,88.23529411764706
191,35.294117647058826
192,88.23529411764706
193,88.23529411764706
194,88.23529411764706
195,88.23529411764706
196,88.23529411764706
197,88.23529411764706
198,88.23529411764706
199,88.23529411764706
200,88.23529411764706
201,88.23529411764706
202,35.294117647058826
203,88.23529411764706
204,88.23529411764706
205,88.23529411764706
206,88.23529411764706
207,88.23529411764706
208,88.23529411764706
209,88.23529411764706
210,88.23529411764706
211,88.23529411764706
212,88.23529411764706
213,41.17647058823529
214,88.23529411764706
215,88.23529411764706
216,88.23529411764706
217,88.23529411764706
218,88.23529411764706
219,88.23529411764706
220,88.23529411764706
221,88.23529411764706
222,88.23529411764706
223,88.23529411764706
224,88.23529411764706
225,41.17647058823529
226,88.23529411764706
227,88.23529411764706
228,88.23529411764706
229,88.23529411764706
230,88.23529411764706
231,88.23529411764706
232,82.35294117647058
233,82.35294117647058
234,82.35294117647058
235,82.35294117647058
236,41.17647058823529
237,82.35294117647058
238,82.35294117647058
239,82.35294117647058
240,82.35294117647058
241,82.35294117647058
242,82.35294117647058
243,82.35294117647058
244,82.35294117647058
245,82.35294117647058
246,82.35294117647058
247,41.17647058823529
248,88.23529411764706
249,88.23529411764706
250,88.23529411764706
251,88.23529411764706
252,88.23529411764706
253,88.23529411764706
254,88.23529411764706
255,88.23529411764706
256,88.23529411764706
257,88.23529411764706
258,41.17647058823529
259,88.23529411764706
260,88.23529411764706
261,88.23529411764706
262,88.23529411764706
263,94.11764705882352
264,94.11764705882352
265,94.11764705882352
266,94.11764705882352
267,94.11764705882352
268,94.11764705882352
269,41.17647058823529
270,94.11764705882352
271,94.11764705882352
272,94.11764705882352
273,94.11764705882352
274,94.11764705882352
275,94.11764705882352
276,94.11764705882352
277,94.11764705882352
278,94.11764705882352
279,94.11764705882352
280,41.17647058823529
281,94.11764705882352
282,94.11764705882352
283,94.11764705882352
284,94.11764705882352
285,94.11764705882352
286,94.11764705882352
287,94.11764705882352
288,94.11764705882352
289,94.11764705882352
290,94.11764705882352
291,47.05882352941176
292,94.11764705882352
293,94.11764705882352
294,94.11764705882352
295,94.11764705882352
296,94.11764705882352
297,94.11764705882352
298,94.11764705882352
299,94.11764705882352
300,94.11764705882352
301,94.11764705882352
302,70.58823529411765
303,94.11764705882352
304,94.11764705882352
305,94.11764705882352
306,94.11764705882352
307,94.11764705882352
308,94.11764705882352
309,94.11764705882352
310,94.11764705882352
311,94.11764705882352
312,94.11764705882352
313,76.47058823529412
314,94.11764705882352
315,94.11764705882352
316,94.11764705882352
317,94.11764705882352
318,94.11764705882352
319,94.11764705882352
320,94.11764705882352
321,94.11764705882352
322,94.11764705882352
323,94.11764705882352
324,82.35294117647058
325,94.11764705882352
326,94.11764705882352
327,94.11764705882352
328,94.11764705882352
329,94.11764705882352
330,94.11764705882352
331,94.11764705882352
332,94.11764705882352
333,94.11764705882352
334,94.11764705882352
335,88.23529411764706
336,82.35294117647058
337,94.11764705882352
338,94.11764705882352
339,94.11764705882352
340,94.11764705882352
341,94.11764705882352
342,94.11764705882352
343,94.11764705882352
344,94.11764705882352
345,94.11764705882352
346,94.11764705882352
347,82.35294117647058
348,94.11764705882352
349,94.11764705882352
350,94.11764705882352
351,94.11764705882352
352,94.11764705882352
353,94.11764705882352
354,94.11764705882352
355,94.11764705882352
356,94.11764705882352
357,94.11764705882352
358,82.35294117647058
359,94.11764705882352
360,94.11764705882352
361,94.11764705882352
362,94.11764705882352
363,94.11764705882352
364,94.11764705882352
365,94.11764705882352
366,94.11764705882352
367,94.11764705882352
368,94.11764705882352
369,82.35294117647058
370,94.11764705882352
371,94.11764705882352
372,94.11764705882352
373,94.11764705882352
374,94.11764705882352
375,94.11764705882352
376,94.11764705882352
377,94.11764705882352
378,94.11764705882352
379,94.11764705882352
380,88.23529411764706
381,94.11764705882352
382,94.11764705882352
383,94.11764705882352
384,94.11764705882352
385,94.11764705882352
386,94.11764705882352
387,94.11764705882352
388,94.11764705882352
389,94.11764705882352
390,94.11764705882352
391,82.35294117647058
392,94.11764705882352
393,94.11764705882352
394,94.11764705882352
395,94.11764705882352
396,94.11764705882352
397,94.11764705882352
398,94.11764705882352
399,94.11764705882352
400,94.11764705882352
401,94.11764705882352
402,82.35294117647058
403,94.11764705882352
404,94.11764705882352
405,94.11764705882352
406,94.11764705882352
407,94.11764705882352
408,94.11764705882352
409,94.11764705882352
410,94.11764705882352
411,94.11764705882352
412,94.11764705882352
413,82.35294117647058
414,94.11764705882352
415,94.11764705882352
416,94.11764705882352
417,94.11764705882352
418,94.11764705882352
419,94.11764705882352
420,94.11764705882352
421,94.11764705882352
422,94.11764705882352
423,94.11764705882352
424,82.35294117647058
425,94.11764705882352
426,94.11764705882352
427,94.11764705882352
